,nct_id,smiless_first,block_desc,PCA1,PCA2
761,NCT00088023,NC1=NC(N)=C2N=C(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCCNC(=O)C3=CC=CC=C3C(O)=O)C(O)=O)C=NC2=N1,Neoplasms,-1.0591108338805084,-0.2954343971681112
762,NCT01044966,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,Diseases of the skin and subcutaneous tissue,-0.6797098418981927,-0.4230270188227686
763,NCT01166789,[H][C@@]12CC(=O)[C@H](CCCCCCC(O)=O)[C@@]1([H])CC[C@@](O)(O2)C(F)(F)CCCC,Diseases of the digestive system,-1.0655084681257887,0.003682044929892356
764,NCT00291577,CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C,others,-1.3037304121841218,0.027541305911763375
765,NCT00801931,N[C@@H](CCCNC(N)=N)C(O)=O,others,-1.1721690204145794,-1.3030337442824906
766,NCT00087477,CCCC(=O)OCOC(=O)C(C)(C)C,Neoplasms,-1.3516515734705985,-0.5464123598206945
767,NCT00327327,NC1=NC(=O)N2CC12,Neoplasms,-0.4132154771278945,-0.6098335644005198
768,NCT00473616,[H][C@@]1(CCCNC1)NC(=O)C1=C(NC(O)=N)C=C(S1)C1=CC(F)=CC=C1,Other,-0.7417142118413356,-0.3681312839018936
769,NCT00163098,CCOC1=NC=C(C=C1C1=NC2=C(CC)N(CCOC)N=C2C(=O)N1)S(=O)(=O)N1CCN(CC)CC1,Diseases of the respiratory system,-0.6852920174475836,0.41240931494104194
770,NCT01078961,ClCCN(CCCl)P1(=O)NCCCO1,Neoplasms,-1.098500051706053,-1.981432611503475
771,NCT00634660,COCCOCCCCCC(=O)NCCCC[C@H](N)C(O)=O,"Endocrine, nutritional and metabolic diseases",-1.1259894865062954,-0.6055895261240946
772,NCT02211872,CC[C@]1(O)C[C@@H]2CN(C1)CCC1=C(NC3=CC=CC=C13)[C@@](C2)(C(=O)OC)C1=C(OC)C=C2N(C=O)[C@@H]3[C@]4(CCN5CC=C[C@](CC)([C@@H]45)[C@@H](OC(C)=O)[C@]3(O)C(=O)OC)C2=C1,Neoplasms,-0.5048714297269805,6.097871718773157
773,NCT00241358,C(N1CCCNCCNCCCNCC1)C1=CC=C(CN2CCCNCCNCCCNCC2)C=C1,others,-0.4234859210677717,-0.803743930561401
774,NCT01820143,COC1=C(C)C(C[S+]([O-])C2=NC3=CC(=CC=C3N2)N2C=CC=C2)=NC=C1,Factors influencing health status and contact with health services,-0.9860672133128051,0.44213698653790107
775,NCT00984438,ClCCNC(=O)N(CCCl)N=O,Diseases of the skin and subcutaneous tissue,-1.2930732384131123,-1.4124315710511588
776,NCT00379574,ClCCN(CCCl)P1(=O)NCCCO1,"Injury, poisoning and certain other consequences of external causes",-1.098500051706053,-1.981432611503475
777,NCT01335204,[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C4=CC=CC=C4)C(C)=C([C@@H](OC)C(=O)[C@]1(C)[C@H](C[C@H]1OC[C@@]21OC(C)=O)OC)C3(C)C,others,-0.8987550944819749,1.8514583641806956
778,NCT02273388,[H][C@@]1(CC[C@@]([H])(CC1)N1CCN(CC2CC2)CC1)N=C(O)C1=CC(OC)=C(NC2=NC=C3N(C)C(=O)[C@@]([H])(CC)N(C(C)C)C3=N2)C=C1,Neoplasms,-0.5089775271460777,1.2594380424059033
779,NCT00836628,CS(=O)(=O)OCCCCOS(C)(=O)=O,Neoplasms,-1.094562502549867,-1.1364946826627083
780,NCT00379639,C\C=C1/NC(=O)[C@H]2CSSCC\C=C\[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@@H](NC1=O)C(C)C,Neoplasms,-0.7775279445297403,-0.14494272498998786
781,NCT01031108,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,"Endocrine, nutritional and metabolic diseases",5.463519278873624,-0.21983167166465592
782,NCT00486265,CC(C)C(N(CCCN)C(=O)C1=CC=C(C)C=C1)C1=NC2=C(C(C)=NS2)C(=O)N1CC1=CC=CC=C1,others,-0.4229317582415836,-0.20891963512444972
783,NCT00183248,N[C@@H](CCCNC(N)=N)C(O)=O,Diseases of the genitourinary system,-1.1721690204145794,-1.3030337442824906
784,NCT01191216,CN1C=C(C[C@@H](N)C(O)=O)C2=CC=CC=C12,Diseases of the eye and adnexia,-0.4503949663773949,-0.0711922551603139
785,NCT00867126,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,Neoplasms,-0.828173557792385,-0.037720309391785986
786,NCT01756404,[H][C@]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1=CC=C(C)C(CC2=CC=C(S2)C2=CC=C(F)C=C2)=C1,Factors influencing health status and contact with health services,-0.7123524433941777,-0.42797811835018557
787,NCT01561430,NC1=N[C@]2(COC[C@H]2CS1)C1=C(F)C=CC(NC(=O)C2=CC=C(F)C=N2)=C1,Diseases of the nervous system,-1.260082459603091,0.10438809186626444
788,NCT01302145,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC=C(F)C(CC2=CC3=CC=CC=C3S2)=C1,"Endocrine, nutritional and metabolic diseases",-0.5785935904708432,-0.5299617164558171
789,NCT01673529,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the skin and subcutaneous tissue,5.463519278873624,-0.21983167166465592
790,NCT00491751,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,Certain infectious and parasitic diseases,-0.21939230437089272,-0.12754439881770716
791,NCT01032122,ClCCN(CCCl)P1(=O)NCCCO1,Neoplasms,-1.098500051706053,-1.981432611503475
792,NCT00642031,[H][C@]1(CO)O[C@@]([H])(N2C=C3C4=C(N=CN=C24)N(C)NC3=N)[C@]([H])(O)[C@]1([H])O,"Endocrine, nutritional and metabolic diseases",-0.9019088100775838,-0.41537709620667296
793,NCT00424164,CS(=O)(=O)CCNCC1=CC=C(O1)C1=CC2=C(C=C1)N=CN=C2NC1=CC(Cl)=C(OCC2=CC(F)=CC=C2)C=C1,others,-1.19803097248828,-0.1999520501213185
794,NCT00378105,ClCCN(CCCl)P1(=O)NCCCO1,others,-1.098500051706053,-1.981432611503475
795,NCT00555100,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,others,0.014733062800756208,0.3566230614518384
796,NCT01110473,NC1=C2C(SC=C2C2=CC=C(NC(=O)NC3=CC(F)=CC=C3)C=C2)=C(C=N1)C1=CN(CCO)N=C1,others,-0.9747370864447865,-0.037027744669899366
797,NCT00038480,OC(=O)[C@@H]1CCCN1,Factors influencing health status and contact with health services,-0.8954820733189378,-0.9313258844264738
798,NCT00443261,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,Neoplasms,0.014733062800756208,0.3566230614518384
799,NCT01337765,CN1C=NC2=C(F)C(NC3=CC=C(Br)C=C3F)=C(C=C12)C(=O)NOCCO,Diseases of the eye and adnexia,-1.0215913594369155,-0.14579327422544014
800,NCT01018745,COC1=CC2=C(C=C1OC)C(OC1=CC=C(NC(=O)C3(CC3)C(=O)NC3=CC=C(F)C=C3)C=C1)=CC=N2,Neoplasms,-1.5197473429808201,0.642545599074011
801,NCT00426530,[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC,others,-1.0097449145204347,2.6299997068830887
802,NCT00304005,CNC(=O)N(N(CCCl)S(C)(=O)=O)S(C)(=O)=O,others,-1.2756257637908937,-1.2793022097708022
803,NCT02207452,CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1,Diseases of the respiratory system,-1.0177796002671158,-0.6513570072282114
804,NCT00363454,[H][C@]1(CO)O[C@@]([H])(N2C=C3C4=C(N=CN=C24)N(C)NC3=N)[C@]([H])(O)[C@]1([H])O,Neoplasms,-0.9019088100775838,-0.41537709620667296
805,NCT00442611,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,Diseases of the skin and subcutaneous tissue,0.29769738441309923,1.5437151604170485
806,NCT01565928,CNC(=O)C1=C(F)C=C(C=C1)N1C(=S)N(C(=O)C1(C)C)C1=CC=C(C#N)C(=C1)C(F)(F)F,others,-0.17425997948291258,0.11791822101175722
807,NCT01464931,CC(=O)OC1=CC=CC=C1C(O)=O,Diseases of the musculoskeletal system and connective tissue,-1.0172985751441477,-0.11077650947797421
808,NCT00417885,CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N,others,-0.26400035202781197,-0.7433080546012076
809,NCT01759056,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the digestive system,5.463519278873624,-0.21983167166465592
810,NCT00287859,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC(O)=C4CN(C)C)N=C13)C2=O,others,-0.7056494683178359,0.5639264073658611
811,NCT00608803,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O,Other,-0.383866308401845,1.605677730920875
812,NCT01023880,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)C1=CC=CC(=N1)C1=CC=CC=C1)[C@@H](C)O)B(O)O,others,-1.0374387603116622,-0.21203044778664454
813,NCT01597609,CC(C)CC(N(C)C)C1(CCC1)C1=CC=C(Cl)C=C1,"Endocrine, nutritional and metabolic diseases",-0.7228475152657193,-0.6140605084415602
814,NCT01717898,CN1C(=O)N(C2=C1C=NC1=CC=C(C=C21)C1=CN=C2C=CC=CC2=C1)C1=CC=C(C=C1)C(C)(C)C#N,others,0.45141257310715827,-0.05632130176287894
815,NCT01128296,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,Neoplasms,-1.116404269814943,-0.5868673480520452
816,NCT01606371,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,"Endocrine, nutritional and metabolic diseases",5.463519278873624,-0.21983167166465592
817,NCT01161186,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,Neoplasms,-1.3656877220925259,0.35254019265794617
818,NCT00398567,CCOC1=C(NC(=O)\C=C\CN(C)C)C=C2C(NC3=CC=C(OCC4=CC=CC=N4)C(Cl)=C3)=C(C=NC2=C1)C#N,others,-0.41705586327791583,0.3381293440898042
819,NCT00541970,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Factors influencing health status and contact with health services,5.463519278873624,-0.21983167166465592
820,NCT01236404,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,"Endocrine, nutritional and metabolic diseases",5.463519278873624,-0.21983167166465592
821,NCT00628433,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the digestive system,5.463519278873624,-0.21983167166465592
822,NCT01290549,ClCCN(CCCl)P1(=O)NCCCO1,"Injury, poisoning and certain other consequences of external causes",-1.098500051706053,-1.981432611503475
823,NCT02176525,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Certain infectious and parasitic diseases,5.463519278873624,-0.21983167166465592
824,NCT00265876,CN1CCN(CCOC2=CC3=C(C(NC4=C(Cl)C=CC5=C4OCO5)=NC=N3)C(OC3CCOCC3)=C2)CC1,Neoplasms,-0.14418028549095901,0.4085646959496235
825,NCT01677299,CN(C)C(=N)NC(N)=N,"Endocrine, nutritional and metabolic diseases",-1.2260382379337513,-1.4162108048163222
826,NCT00112619,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC(O)=C4CN(C)C)N=C13)C2=O,Neoplasms,-0.7056494683178359,0.5639264073658611
827,NCT00426179,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,Diseases of the respiratory system,-0.38091039246649167,0.14321121156230038
828,NCT01029054,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,others,0.014733062800756208,0.3566230614518384
829,NCT00102635,C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(=O)NC1=CC=C(O)C=C1,others,-1.0277170871475925,-0.03305946847063673
830,NCT02083315,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,Diseases of the nervous system,-0.5713975226695766,0.3900624424167131
831,NCT00676559,CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C/[N+]([O-])=O,"Endocrine, nutritional and metabolic diseases",-1.0912941440412403,-0.894573603247025
832,NCT00352001,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,others,0.014733062800756208,0.3566230614518384
833,NCT01534702,[H][C@]1(F)[C@H](O)[C@@H](CO)O[C@H]1N1C=NC2=C(N)N=C(Cl)N=C12,others,-1.025268159891668,-0.6625537391136384
834,NCT00405548,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the circulatory system,5.463519278873624,-0.21983167166465592
835,NCT00084058,OC(=O)[C@@H]1CCCN1,Factors influencing health status and contact with health services,-0.8954820733189378,-0.9313258844264738
836,NCT00555048,CS(=O)(=O)OCCCCOS(C)(=O)=O,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,-1.094562502549867,-1.1364946826627083
837,NCT00303251,CN1CCN(CC1)C1=CC=C2N=C(NC2=C1)C1=C(N)C2=C(NC1=O)C=CC=C2F,Neoplasms,-0.07734819604093185,0.3459169862920426
838,NCT00499239,CCOC(=O)[C@H](C)NP(=O)(COCCN1C=NC2=C(NC3CC3)N=C(N)N=C12)N[C@@H](C)C(=O)OCC,"Injury, poisoning and certain other consequences of external causes",-0.9680934758696641,0.3920620861250813
839,NCT00560391,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,others,0.014733062800756208,0.3566230614518384
840,NCT01085422,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,others,-0.9095962709357585,0.1512250447309308
841,NCT00703638,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,others,-0.3288316544642889,7.376610360978347
842,NCT01445405,CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=CN=CC=N1)B(O)O,others,-0.9515608421567161,-0.254217400418842
843,NCT00625729,ClCCN(CCCl)P1(=O)NCCCO1,others,-1.098500051706053,-1.981432611503475
844,NCT00610571,CN1N=NC2=C(N=CN2C1=O)C(N)=O,others,-0.6475041171220429,-0.5431418974530782
845,NCT01033227,ON=O,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,-1.17641546134902,-1.3826809879780446
846,NCT01602627,CCNC(=O)C1=NOC(=C1C1=CC=C(CN2CCOCC2)C=C1)C1=CC(=C(O)C=C1O)C(C)(C)C,Diseases of the eye and adnexia,-0.9223805545972465,-0.014999276171690343
847,NCT00004239,COC1=NC(N)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,Neoplasms,-1.0278309907727075,-0.25228230784606875
848,NCT01454349,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the genitourinary system,5.463519278873624,-0.21983167166465592
849,NCT00045708,[H][C@]12C[C@H](NC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)CCC[C@@]1(C)O2)C(\C)=C\C1=CSC(C)=N1,others,-0.8093950249308712,0.7497745424814123
850,NCT00666991,[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC,Diseases of the digestive system,-1.0097449145204347,2.6299997068830887
851,NCT00553696,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,Neoplasms,-0.3288316544642889,7.376610360978347
852,NCT00268905,N[C@@H](CCCNC(N)=N)C(O)=O,Neoplasms,-1.1721690204145794,-1.3030337442824906
853,NCT00672295,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,Neoplasms,-0.38091039246649167,0.14321121156230038
854,NCT00942838,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,Neoplasms,-0.3288316544642889,7.376610360978347
855,NCT00692640,COC1=CC=C(Cl)C(NC2=C(NS(=O)(=O)C3=CC(NC(=O)C(C)(C)N)=CC=C3)N=C3C=CC=CC3=N2)=C1,Neoplasms,-1.2260183533790436,0.07991649521135576
856,NCT00610246,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,Neoplasms,-1.628375659939232,-0.49884344537761477
857,NCT01507077,CO[C@@H]1[C@@H](CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C)OC(=O)\C=C\C1=CC=C(OCCN(C)C)C=C1,"Endocrine, nutritional and metabolic diseases",-1.1015044803138894,0.6637357032265938
858,NCT01324635,[H]\C(=C(\[H])C1=CC=C(CNCCC2=C(C)NC3=CC=CC=C23)C=C1)C(O)=NO,Diseases of the nervous system,-1.1263526577745315,0.28765438311727465
859,NCT00108186,COC1=CC=C(C=C1)C(=O)CC(=O)C1=CC=C(C=C1)C(C)(C)C,Neoplasms,-1.3389836271375015,-0.24138385466226506
860,NCT00372905,ClCCN(CCCl)P1(=O)NCCCO1,"Injury, poisoning and certain other consequences of external causes",-1.098500051706053,-1.981432611503475
861,NCT00392691,ClCCN(CCCl)P1(=O)NCCCO1,"Injury, poisoning and certain other consequences of external causes",-1.098500051706053,-1.981432611503475
862,NCT00706069,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,others,-0.3288316544642889,7.376610360978347
863,NCT00672412,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,Factors influencing health status and contact with health services,-0.6653961638000153,-0.201514148871918
864,NCT00031044,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(C)=O)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,Factors influencing health status and contact with health services,-0.7018743966192965,0.9893059648466795
865,NCT00487786,COCCOC1C(O)C(COP(O)(=S)OC2C(COP(O)(=S)OC3C(COP(O)(=S)OC4C(COP(O)(=S)OC5CC(OC5COP(O)(=S)OC5CC(OC5COP(O)(=S)OC5CC(OC5COP(O)(=S)OC5CC(OC5COP(O)(=S)OC5CC(OC5COP(O)(=S)OC5CC(OC5COP(O)(=S)OC5CC(OC5COP(O)(=S)OC5CC(OC5COP(O)(=S)OC5CC(OC5COP(O)(=S)OC5CC(OC5COP(O)(=S)OC5CC(OC5COP(O)(=S)OC5CC(OC5COP(O)(=S)OC5C(COP(O)(=S)OC6C(COP(O)(=S)OC7C(COP(O)(=S)OC8C(CO)OC(C8OCCOC)N8C=NC9=C8NC(=N)N=C9O)OC(C7OCCOC)N7C=NC8=C7NC(=N)N=C8O)OC(C6OCCOC)N6C=NC7=C6NC(=N)N=C7O)OC(C5OCCOC)N5C=NC6=C(N)N=CN=C56)N5C=C(C)C(=N)N=C5O)N5C=NC6=C5NC(=N)N=C6O)N5C=C(C)C(=N)N=C5O)N5C=NC6=C5NC(=N)N=C6O)N5C=NC6=C5NC(=N)N=C6O)N5C=C(C)C(=N)N=C5O)N5C=NC6=C5NC(=N)N=C6O)N5C=C(C)C(=N)N=C5O)N5C=C(C)C(O)=NC5=O)N5C=C(C)C(=N)N=C5O)N5C=NC6=C5NC(=N)N=C6O)N5C=NC6=C5NC(=N)N=C6O)OC(C4OCCOC)N4C=C(C)C(O)=NC4=O)OC(C3OCCOC)N3C=C(C)C(=N)N=C3O)OC(C2OCCOC)N2C=NC3=C(N)N=CN=C23)OC1N1C=C(C)C(O)=NC1=O,Neoplasms,-0.9479811816228297,0.30741534134182436
866,NCT01165216,[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC,others,-1.0097449145204347,2.6299997068830887
867,NCT00428194,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,Diseases of the musculoskeletal system and connective tissue,-0.3288316544642889,7.376610360978347
868,NCT00508456,CN1N=NC2=C(N=CN2C1=O)C(N)=O,Diseases of the skin and subcutaneous tissue,-0.6475041171220429,-0.5431418974530782
869,NCT00225121,COC1=C(NC(=O)\C=C\CN2CCCCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1,Neoplasms,-1.0177607437021385,0.6470209482479025
870,NCT00427414,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(C)=O)C(O)=C1C2=O,others,-0.4244178044042848,1.506448449090119
871,NCT00048399,ClCCN(CCCl)P1(=O)NCCCO1,"Injury, poisoning and certain other consequences of external causes",-1.098500051706053,-1.981432611503475
872,NCT00144963,CC[C@]1(O)C[C@@H]2CN(C1)CCC1=C(NC3=CC=CC=C13)[C@@](C2)(C(=O)OC)C1=C(OC)C=C2N(C=O)[C@@H]3[C@]4(CCN5CC=C[C@](CC)([C@@H]45)[C@@H](OC(C)=O)[C@]3(O)C(=O)OC)C2=C1,others,-0.5048714297269805,6.097871718773157
873,NCT00396812,ClCCN(CCCl)P1(=O)NCCCO1,Diseases of the musculoskeletal system and connective tissue,-1.098500051706053,-1.981432611503475
874,NCT01229332,COCCC1=CC=C(OCC(O)CNC(C)C)C=C1,Diseases of the nervous system,-1.3101429726087694,-0.446869975322684
875,NCT00099645,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(O)C(\C=N\N4CCN(C)CC4)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C2C(O)=C3C,Factors influencing health status and contact with health services,-0.5411190579555799,1.3709965751174251
876,NCT01140412,CC(C)C1=NN=C(C)N1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1,Factors influencing health status and contact with health services,-0.5330308413298404,0.582024790182576
877,NCT00127101,ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1,"Injury, poisoning and certain other consequences of external causes",-1.0481748641585844,-0.4961189452509732
878,NCT00281476,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)C(C)(C)CC,others,-0.8214366040570074,0.43643076547411924
879,NCT01725802,N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O,Diseases of the nervous system,-1.0923729694233792,-0.6193943150304424
880,NCT01184274,CCCCC1=NC2=CC(\C=C\C(=O)NO)=CC=C2N1CCN(CC)CC,others,-0.8986385649818898,-0.30202019149110293
881,NCT00660153,COC1=C(OC)C=C2C(OC3=CC(Cl)=C(C=C3)N=C(O)N=C3NOC(C)=C3)=CC=NC2=C1,Neoplasms,-1.4043093232934634,0.07311432386073008
882,NCT01598740,CC1=CC(C)=C(C=C1)C(=O)OCC1=CC=C(C=C1)[C@@H](CN)C(=O)NC1=CC=C2C=NC=CC2=C1,Diseases of the circulatory system,-1.2231415404762043,-0.17452466242627826
883,NCT01542047,N[C@@H](CCCNC(N)=N)C(O)=O,Neoplasms,-1.1721690204145794,-1.3030337442824906
